essay_id,nb_of_tokens,mean_char_p_words,diff_words,optimal_sentences,nb_of_spell_errors,spell_errors_p_token,flesch_score,cos_dist,style_errors,grammar_errors,grammar_errors_p_token,discourse_markers,discourse_markers_p_sentence
904.0,339.0,4.315634218289086,175.0,3.0,9.0,0.02654867256637168,73.21,0.6472615309969719,0.0,39.0,0.11504424778761062,31.0,2.066666666666667
905.0,178.0,4.426966292134831,89.0,4.0,1.0,0.0056179775280898875,67.49,0.6714880916098385,0.0,21.0,0.11797752808988764,15.0,1.6666666666666667
906.0,474.0,4.675105485232067,208.0,3.0,11.0,0.023206751054852322,71.75,0.6220701079382864,0.0,49.0,0.10337552742616034,31.0,1.0333333333333334
907.0,341.0,4.580645161290323,170.0,5.0,2.0,0.005865102639296188,69.31,0.6014405926628832,0.0,38.0,0.11143695014662756,24.0,1.263157894736842
908.0,497.0,4.772635814889336,229.0,13.0,17.0,0.03420523138832998,59.94,0.6369796421472154,0.0,67.0,0.13480885311871227,12.0,0.46153846153846156
909.0,442.0,4.574660633484163,225.0,4.0,11.0,0.024886877828054297,74.79,0.6242148647172403,0.0,56.0,0.12669683257918551,22.0,0.6666666666666666
910.0,393.0,4.3944020356234095,189.0,9.0,3.0,0.007633587786259542,78.38,0.6729494605489658,0.0,43.0,0.10941475826972011,19.0,0.8260869565217391
911.0,206.0,4.262135922330097,106.0,5.0,2.0,0.009708737864077669,81.02,0.6048918698955623,0.0,27.0,0.13106796116504854,10.0,0.6666666666666666
912.0,526.0,4.741444866920152,199.0,10.0,4.0,0.0076045627376425855,63.59,0.45858551525777624,0.0,53.0,0.10076045627376426,22.0,0.6470588235294118
913.0,554.0,4.94043321299639,264.0,9.0,8.0,0.01444043321299639,62.07,0.5495016260814944,0.0,47.0,0.08483754512635379,30.0,0.9375
914.0,386.0,4.375647668393782,145.0,6.0,3.0,0.007772020725388601,68.6,0.6373521363105095,1.0,22.0,0.05699481865284974,25.0,1.25
915.0,493.0,4.68762677484787,226.0,3.0,7.0,0.014198782961460446,62.27,0.5708343852794959,0.0,49.0,0.09939148073022312,43.0,1.4827586206896552
916.0,507.0,4.9171597633136095,237.0,13.0,13.0,0.02564102564102564,64.91,0.5710945842790871,0.0,62.0,0.1222879684418146,30.0,0.8108108108108109
917.0,194.0,5.025773195876289,60.0,2.0,3.0,0.015463917525773196,49.96,0.43574194202522354,0.0,16.0,0.08247422680412371,7.0,0.7777777777777778
918.0,638.0,4.360501567398119,274.0,6.0,7.0,0.0109717868338558,79.7,0.600678012286991,0.0,76.0,0.11912225705329153,36.0,0.9
919.0,379.0,4.403693931398417,180.0,2.0,2.0,0.005277044854881266,70.23,0.6010627521437605,0.0,34.0,0.08970976253298153,26.0,1.2380952380952381
920.0,423.0,4.555555555555555,169.0,10.0,3.0,0.0070921985815602835,73.88,0.655815980489185,0.0,44.0,0.10401891252955082,18.0,0.5806451612903226
921.0,246.0,4.621951219512195,135.0,5.0,2.0,0.008130081300813009,75.5,0.5989931669108233,0.0,25.0,0.1016260162601626,9.0,0.45
922.0,331.0,4.661631419939577,164.0,9.0,11.0,0.03323262839879154,72.66,0.6278309140011503,0.0,36.0,0.10876132930513595,30.0,1.3636363636363635
923.0,199.0,4.78391959798995,100.0,3.0,2.0,0.010050251256281407,66.23,0.6359194964295337,0.0,22.0,0.11055276381909548,8.0,0.5
924.0,437.0,4.320366132723112,137.0,3.0,5.0,0.011441647597254004,60.28,0.6270929425316845,0.0,47.0,0.10755148741418764,38.0,2.235294117647059
925.0,222.0,4.3558558558558556,124.0,2.0,3.0,0.013513513513513514,75.0,0.7714405273568378,0.0,34.0,0.15315315315315314,14.0,0.7777777777777778
926.0,215.0,4.4186046511627906,116.0,3.0,0.0,0.0,83.05,0.688723706540298,0.0,24.0,0.11162790697674418,13.0,0.8666666666666667
927.0,255.0,4.564705882352941,129.0,4.0,4.0,0.01568627450980392,73.78,0.525125935442272,0.0,33.0,0.12941176470588237,13.0,0.7222222222222222
928.0,340.0,4.838235294117647,175.0,11.0,4.0,0.011764705882352941,67.65,0.6623753832223336,0.0,39.0,0.11470588235294117,25.0,0.8620689655172413
929.0,398.0,4.452261306532663,188.0,7.0,2.0,0.005025125628140704,77.43,0.602992017035749,1.0,47.0,0.11809045226130653,9.0,0.23076923076923078
930.0,259.0,4.44015444015444,131.0,3.0,4.0,0.015444015444015444,73.37,0.6658694519068444,0.0,31.0,0.11969111969111969,16.0,0.8421052631578947
931.0,268.0,4.645522388059701,134.0,8.0,1.0,0.0037313432835820895,73.17,0.5789523130892118,0.0,27.0,0.10074626865671642,27.0,1.4210526315789473
932.0,593.0,4.345699831365936,275.0,6.0,13.0,0.021922428330522766,77.47,0.5944857151071425,0.0,66.0,0.11129848229342328,25.0,0.78125
933.0,222.0,4.7342342342342345,114.0,0.0,3.0,0.013513513513513514,74.29,0.7341038731315506,0.0,36.0,0.16216216216216217,19.0,1.1176470588235294
934.0,339.0,4.616519174041298,159.0,5.0,3.0,0.008849557522123894,72.87,0.5593209651620118,0.0,36.0,0.10619469026548672,14.0,0.6086956521739131
935.0,468.0,4.427350427350428,233.0,4.0,4.0,0.008547008547008548,68.81,0.5790629720637437,0.0,46.0,0.09829059829059829,28.0,1.12
936.0,215.0,4.186046511627907,128.0,3.0,2.0,0.009302325581395349,71.58,0.7136088680925164,1.0,20.0,0.09302325581395349,19.0,2.111111111111111
937.0,467.0,4.749464668094219,251.0,7.0,3.0,0.006423982869379015,56.49,0.6372115469368858,0.0,51.0,0.10920770877944326,24.0,1.1428571428571428
938.0,458.0,4.670305676855895,244.0,4.0,7.0,0.015283842794759825,62.78,0.6700693448289498,0.0,37.0,0.08078602620087336,27.0,0.9642857142857143
939.0,174.0,4.155172413793103,93.0,3.0,4.0,0.022988505747126436,73.41,0.7148684610807179,0.0,16.0,0.09195402298850575,15.0,1.875
940.0,350.0,4.3028571428571425,145.0,1.0,2.0,0.005714285714285714,70.77,0.797810879733037,0.0,56.0,0.16,27.0,1.8
941.0,412.0,5.415048543689321,216.0,7.0,4.0,0.009708737864077669,49.62,0.6859218857452813,0.0,43.0,0.10436893203883495,17.0,0.5151515151515151
942.0,432.0,4.831018518518518,180.0,7.0,5.0,0.011574074074074073,65.22,0.6436977816228504,0.0,58.0,0.13425925925925927,29.0,0.9666666666666667
943.0,353.0,4.331444759206799,174.0,5.0,0.0,0.0,71.34,0.6924337285911144,0.0,31.0,0.08781869688385269,21.0,1.0
944.0,257.0,4.031128404669261,128.0,1.0,3.0,0.011673151750972763,78.52,0.5910047650088429,0.0,27.0,0.10505836575875487,27.0,2.7
945.0,250.0,4.476,91.0,4.0,1.0,0.004,77.43,0.6841171967521666,0.0,46.0,0.184,5.0,0.2
946.0,417.0,4.400479616306955,174.0,8.0,4.0,0.009592326139088728,83.15,0.7566381013299697,0.0,35.0,0.08393285371702638,37.0,1.1935483870967742
947.0,426.0,4.546948356807512,204.0,9.0,5.0,0.011737089201877934,76.01,0.6983794605713285,0.0,62.0,0.14553990610328638,23.0,0.6388888888888888
948.0,427.0,4.53864168618267,195.0,7.0,5.0,0.0117096018735363,69.62,0.6260022819052513,1.0,32.0,0.07494145199063232,22.0,0.9166666666666666
949.0,339.0,4.3657817109144545,166.0,5.0,11.0,0.032448377581120944,72.16,0.6201771258452912,0.0,44.0,0.12979351032448377,21.0,0.9130434782608695
950.0,438.0,4.563926940639269,198.0,7.0,6.0,0.0136986301369863,71.44,0.6165116943553774,0.0,42.0,0.0958904109589041,24.0,0.8888888888888888
951.0,456.0,4.149122807017544,162.0,7.0,3.0,0.006578947368421052,79.3,0.5613135278198043,0.0,37.0,0.08114035087719298,17.0,0.6296296296296297
952.0,402.0,4.5049751243781095,178.0,9.0,0.0,0.0,71.65,0.6121974509445995,1.0,36.0,0.08955223880597014,24.0,0.96
953.0,419.0,4.911694510739856,211.0,7.0,7.0,0.016706443914081145,54.42,0.6353979283611839,0.0,30.0,0.07159904534606205,18.0,0.6923076923076923
954.0,481.0,4.742203742203742,227.0,4.0,6.0,0.012474012474012475,64.34,0.5711077667151875,0.0,45.0,0.09355509355509356,27.0,1.2857142857142858
955.0,328.0,4.298780487804878,158.0,3.0,1.0,0.003048780487804878,81.73,0.6605290867509162,0.0,33.0,0.10060975609756098,9.0,0.391304347826087
956.0,352.0,4.565340909090909,145.0,5.0,4.0,0.011363636363636364,76.62,0.566146328937731,0.0,50.0,0.14204545454545456,16.0,0.5
957.0,376.0,4.303191489361702,187.0,0.0,10.0,0.026595744680851064,79.09,0.6258295862880607,0.0,54.0,0.14361702127659576,21.0,0.9130434782608695
958.0,268.0,4.32089552238806,115.0,7.0,2.0,0.007462686567164179,72.97,0.7063439703210175,0.0,23.0,0.08582089552238806,14.0,0.7777777777777778
959.0,398.0,4.680904522613066,203.0,4.0,7.0,0.017587939698492462,54.22,0.6972726057166903,0.0,35.0,0.08793969849246232,24.0,1.0434782608695652
960.0,213.0,4.23943661971831,115.0,3.0,5.0,0.023474178403755867,79.4,0.7050735325131767,0.0,45.0,0.2112676056338028,15.0,1.25
961.0,349.0,4.326647564469914,181.0,8.0,4.0,0.011461318051575931,75.0,0.7168094074800031,0.0,44.0,0.12607449856733524,26.0,0.9285714285714286
962.0,398.0,4.14321608040201,189.0,8.0,10.0,0.02512562814070352,81.43,0.5699282835395195,0.0,56.0,0.1407035175879397,22.0,0.7857142857142857
963.0,260.0,4.3,123.0,1.0,0.0,0.0,73.31,0.6565467159425129,0.0,28.0,0.1076923076923077,17.0,1.4166666666666667
964.0,502.0,4.607569721115538,229.0,12.0,6.0,0.01195219123505976,72.46,0.47274323063477686,0.0,56.0,0.11155378486055777,15.0,0.45454545454545453
965.0,330.0,4.1454545454545455,159.0,4.0,5.0,0.015151515151515152,77.37,0.6695228313858983,0.0,33.0,0.1,22.0,1.2222222222222223
966.0,218.0,4.568807339449541,130.0,5.0,3.0,0.013761467889908258,72.87,0.6493018264987285,0.0,22.0,0.10091743119266056,16.0,1.0666666666666667
967.0,416.0,5.209134615384615,188.0,7.0,4.0,0.009615384615384616,58.28,0.6074743521047457,1.0,45.0,0.10817307692307693,19.0,0.5757575757575758
968.0,325.0,4.569230769230769,176.0,5.0,6.0,0.018461538461538463,71.14,0.697002028607869,0.0,33.0,0.10153846153846154,22.0,1.0476190476190477
969.0,261.0,4.624521072796935,129.0,6.0,1.0,0.0038314176245210726,68.47,0.6375276406714083,1.0,42.0,0.16091954022988506,27.0,1.125
970.0,602.0,4.67109634551495,324.0,11.0,18.0,0.029900332225913623,68.91,0.6891858009619164,0.0,62.0,0.10299003322259136,36.0,1.0909090909090908
971.0,322.0,4.683229813664596,159.0,7.0,7.0,0.021739130434782608,65.73,0.6056952703698084,0.0,50.0,0.15527950310559005,24.0,1.0
972.0,475.0,4.16421052631579,134.0,8.0,2.0,0.004210526315789474,77.57,0.5686900838012534,0.0,58.0,0.12210526315789473,21.0,0.8076923076923077
973.0,225.0,4.297777777777778,116.0,5.0,1.0,0.0044444444444444444,83.86,0.5881892563487525,0.0,25.0,0.1111111111111111,17.0,0.9444444444444444
974.0,52.0,3.9423076923076925,35.0,1.0,2.0,0.038461538461538464,87.05,0.8613854779699058,0.0,8.0,0.15384615384615385,3.0,1.0
975.0,250.0,4.564,142.0,3.0,1.0,0.004,70.73,0.596974369602012,0.0,22.0,0.088,17.0,1.1333333333333333
976.0,322.0,4.400621118012422,145.0,4.0,5.0,0.015527950310559006,76.76,0.6596663072493734,0.0,40.0,0.12422360248447205,22.0,1.2941176470588236
977.0,251.0,4.334661354581673,108.0,4.0,5.0,0.0199203187250996,77.13,0.558296408696987,0.0,40.0,0.1593625498007968,10.0,0.43478260869565216
978.0,240.0,4.491666666666666,116.0,4.0,4.0,0.016666666666666666,67.38,0.7087506561884681,0.0,27.0,0.1125,8.0,0.6666666666666666
979.0,474.0,4.529535864978903,211.0,9.0,4.0,0.008438818565400843,76.52,0.5434160981252107,0.0,46.0,0.0970464135021097,15.0,0.35714285714285715
980.0,480.0,4.308333333333334,215.0,6.0,12.0,0.025,82.44,0.6336846934080799,0.0,69.0,0.14375,31.0,0.8857142857142857
981.0,295.0,4.603389830508474,137.0,4.0,9.0,0.030508474576271188,66.27,0.5931603988201348,0.0,32.0,0.10847457627118644,13.0,0.9285714285714286
982.0,300.0,4.3566666666666665,140.0,3.0,1.0,0.0033333333333333335,66.57,0.6895087967160931,0.0,30.0,0.1,23.0,1.6428571428571428
983.0,588.0,4.341836734693878,191.0,9.0,5.0,0.008503401360544218,71.44,0.6229942452330237,1.0,50.0,0.08503401360544217,33.0,0.9166666666666666
984.0,304.0,4.440789473684211,148.0,4.0,2.0,0.006578947368421052,85.49,0.6417633451110313,0.0,38.0,0.125,27.0,0.9310344827586207
985.0,393.0,4.56234096692112,165.0,5.0,4.0,0.010178117048346057,64.2,0.6445040564543676,0.0,38.0,0.09669211195928754,28.0,1.0769230769230769
986.0,590.0,4.464406779661017,216.0,10.0,4.0,0.006779661016949152,73.47,0.5465248591982006,1.0,46.0,0.07796610169491526,41.0,1.0
987.0,322.0,4.46583850931677,172.0,8.0,6.0,0.018633540372670808,73.78,0.6209109298232872,0.0,49.0,0.15217391304347827,20.0,0.8695652173913043
988.0,297.0,4.525252525252525,131.0,5.0,1.0,0.003367003367003367,72.87,0.6620974025309359,0.0,39.0,0.13131313131313133,20.0,0.9523809523809523
989.0,371.0,4.752021563342318,203.0,8.0,11.0,0.029649595687331536,61.46,0.6371521049238061,0.0,41.0,0.1105121293800539,28.0,1.3333333333333333
990.0,316.0,4.401898734177215,148.0,5.0,4.0,0.012658227848101266,78.04,0.6747083621370515,2.0,46.0,0.14556962025316456,31.0,0.96875
991.0,151.0,4.788079470198675,85.0,2.0,2.0,0.013245033112582781,59.33,0.5890523187453276,0.0,16.0,0.10596026490066225,12.0,1.5
992.0,97.0,4.175257731958763,54.0,0.0,0.0,0.0,62.72,0.7711441126683454,0.0,5.0,0.05154639175257732,11.0,2.75
993.0,277.0,4.577617328519856,125.0,3.0,0.0,0.0,76.32,0.6093997848306452,0.0,31.0,0.11191335740072202,17.0,0.68
994.0,387.0,4.573643410852713,175.0,5.0,4.0,0.0103359173126615,66.98,0.6966551220519406,1.0,31.0,0.08010335917312661,29.0,1.6111111111111112
995.0,122.0,4.245901639344262,70.0,1.0,4.0,0.03278688524590164,71.28,0.7175310109169523,0.0,14.0,0.11475409836065574,11.0,2.2
996.0,332.0,4.496987951807229,121.0,4.0,5.0,0.015060240963855422,65.35,0.618316602884589,0.0,38.0,0.1144578313253012,22.0,1.4666666666666666
997.0,434.0,4.589861751152074,212.0,8.0,11.0,0.02534562211981567,71.85,0.7156517612056508,0.0,45.0,0.10368663594470046,22.0,0.8148148148148148
998.0,455.0,5.118681318681318,205.0,8.0,7.0,0.015384615384615385,55.34,0.6758571846719802,0.0,50.0,0.10989010989010989,17.0,0.5666666666666667
999.0,571.0,4.863397548161121,261.0,6.0,11.0,0.01926444833625219,63.39,0.5183445481745463,0.0,51.0,0.0893169877408056,23.0,0.6388888888888888
1000.0,719.0,4.9332406119610575,306.0,12.0,7.0,0.009735744089012517,53.41,0.6169899798273433,0.0,57.0,0.07927677329624479,33.0,0.8048780487804879
1001.0,313.0,4.268370607028754,147.0,9.0,6.0,0.019169329073482427,82.75,0.6551203308355418,0.0,47.0,0.1501597444089457,32.0,1.3333333333333333
1002.0,336.0,4.133928571428571,150.0,6.0,8.0,0.023809523809523808,83.76,0.6229687787297784,0.0,49.0,0.14583333333333334,21.0,0.7777777777777778
1003.0,361.0,4.650969529085873,141.0,10.0,2.0,0.00554016620498615,70.53,0.64998036296788,0.0,29.0,0.08033240997229917,18.0,0.8571428571428571
1004.0,163.0,4.711656441717792,110.0,1.0,5.0,0.03067484662576687,59.77,0.6123333932353442,0.0,22.0,0.13496932515337423,10.0,1.6666666666666667
1005.0,241.0,4.825726141078838,110.0,5.0,4.0,0.016597510373443983,68.87,0.5447346808386122,2.0,31.0,0.12863070539419086,15.0,0.6521739130434783
1006.0,408.0,4.713235294117647,198.0,8.0,0.0,0.0,65.12,0.6553631153611807,0.0,45.0,0.11029411764705882,21.0,0.6774193548387096
1007.0,366.0,4.688524590163935,191.0,9.0,7.0,0.01912568306010929,74.49,0.6176694023643374,0.0,35.0,0.09562841530054644,17.0,0.6296296296296297
1008.0,485.0,4.177319587628866,177.0,3.0,5.0,0.010309278350515464,62.65,0.7478903885815555,0.0,34.0,0.07010309278350516,33.0,2.2
1009.0,421.0,4.391923990498812,181.0,3.0,5.0,0.011876484560570071,81.33,0.6420014832330041,0.0,46.0,0.10926365795724466,33.0,1.2222222222222223
1010.0,262.0,4.5534351145038165,107.0,0.0,8.0,0.030534351145038167,43.53,0.49129195017977967,0.0,34.0,0.1297709923664122,15.0,2.5
1011.0,405.0,4.6419753086419755,190.0,11.0,4.0,0.009876543209876543,72.97,0.5258205878329294,0.0,36.0,0.08888888888888889,33.0,1.2222222222222223
1012.0,345.0,4.689855072463768,169.0,2.0,6.0,0.017391304347826087,69.58,0.750339089012989,0.0,57.0,0.16521739130434782,16.0,0.45714285714285713
1013.0,315.0,4.082539682539682,113.0,5.0,4.0,0.012698412698412698,87.25,0.7263999327200384,2.0,32.0,0.10158730158730159,17.0,0.8947368421052632
1014.0,347.0,4.573487031700288,170.0,6.0,3.0,0.008645533141210375,75.3,0.6300943603559015,1.0,42.0,0.12103746397694524,26.0,0.9629629629629629
1015.0,484.0,4.119834710743802,210.0,3.0,2.0,0.004132231404958678,89.28,0.5709396991924027,0.0,46.0,0.09504132231404959,33.0,0.9428571428571428
1016.0,268.0,4.25,117.0,10.0,4.0,0.014925373134328358,74.29,0.6513215208925107,0.0,37.0,0.13805970149253732,15.0,0.75
1017.0,366.0,4.199453551912568,126.0,7.0,5.0,0.01366120218579235,81.93,0.6251785120917877,1.0,39.0,0.10655737704918032,17.0,0.68
1018.0,487.0,5.030800821355236,272.0,7.0,5.0,0.01026694045174538,56.96,0.6238484376189206,0.0,50.0,0.1026694045174538,22.0,0.6875
1019.0,360.0,4.372222222222222,195.0,11.0,8.0,0.022222222222222223,72.97,0.6635462192229942,0.0,37.0,0.10277777777777777,20.0,0.8333333333333334
1020.0,255.0,4.32156862745098,133.0,4.0,5.0,0.0196078431372549,74.73,0.6363967121593843,0.0,32.0,0.12549019607843137,16.0,1.3333333333333333
1021.0,427.0,4.398126463700234,178.0,4.0,5.0,0.0117096018735363,67.99,0.6023473599573672,0.0,32.0,0.07494145199063232,26.0,1.1818181818181819
1022.0,592.0,4.766891891891892,263.0,12.0,11.0,0.018581081081081082,62.58,0.5566593179235884,0.0,60.0,0.10135135135135136,31.0,0.8857142857142857
1023.0,265.0,3.8981132075471696,125.0,5.0,0.0,0.0,88.77,0.6883369332520234,0.0,36.0,0.13584905660377358,14.0,0.8235294117647058
1024.0,407.0,4.378378378378378,195.0,4.0,6.0,0.014742014742014743,82.04,0.6527596803610431,0.0,51.0,0.12530712530712532,19.0,0.6551724137931034
1025.0,331.0,4.564954682779456,167.0,1.0,3.0,0.00906344410876133,68.2,0.4536603746058717,0.0,29.0,0.08761329305135952,25.0,1.4705882352941178
1026.0,405.0,4.367901234567901,183.0,7.0,2.0,0.0049382716049382715,76.82,0.7046263390831307,0.0,52.0,0.12839506172839507,20.0,0.5405405405405406
1027.0,345.0,4.223188405797101,147.0,5.0,6.0,0.017391304347826087,84.27,0.6895103106370752,0.0,42.0,0.12173913043478261,21.0,0.7241379310344828
1028.0,549.0,4.748633879781421,218.0,13.0,9.0,0.01639344262295082,65.42,0.5261192848829321,0.0,46.0,0.08378870673952642,34.0,0.8947368421052632
1029.0,455.0,4.498901098901099,214.0,5.0,7.0,0.015384615384615385,67.89,0.6445889449073388,0.0,40.0,0.08791208791208792,31.0,1.3478260869565217
1030.0,190.0,4.652631578947369,103.0,2.0,1.0,0.005263157894736842,70.13,0.6711162056175934,0.0,17.0,0.08947368421052632,11.0,1.0
1031.0,443.0,4.3250564334085775,187.0,8.0,1.0,0.002257336343115124,79.3,0.5217546197010886,0.0,46.0,0.1038374717832957,25.0,0.9259259259259259
1032.0,425.0,4.6635294117647055,214.0,9.0,6.0,0.01411764705882353,60.55,0.632488041833343,0.0,41.0,0.09647058823529411,32.0,1.391304347826087
1033.0,449.0,4.857461024498886,234.0,3.0,16.0,0.035634743875278395,59.6,0.6793900231279616,0.0,65.0,0.1447661469933185,24.0,0.6153846153846154
1034.0,432.0,4.256944444444445,190.0,2.0,7.0,0.016203703703703703,68.44,0.5587483296871849,0.0,40.0,0.09259259259259259,31.0,1.9375
1035.0,212.0,4.929245283018868,141.0,5.0,7.0,0.0330188679245283,56.96,0.666429773429468,0.0,23.0,0.10849056603773585,6.0,0.4
1036.0,354.0,4.596045197740113,176.0,6.0,6.0,0.01694915254237288,65.01,0.5764686813358681,0.0,39.0,0.11016949152542373,21.0,0.84
1037.0,236.0,4.4025423728813555,121.0,2.0,4.0,0.01694915254237288,66.0,0.7161877935135464,0.0,24.0,0.1016949152542373,9.0,1.125
1038.0,547.0,4.521023765996343,233.0,13.0,4.0,0.007312614259597806,71.65,0.5925586377729573,0.0,41.0,0.07495429616087751,38.0,1.1176470588235294
1039.0,358.0,4.41340782122905,146.0,8.0,4.0,0.0111731843575419,81.53,0.6840521444715545,0.0,37.0,0.10335195530726257,27.0,1.08
1040.0,140.0,4.535714285714286,87.0,3.0,3.0,0.02142857142857143,78.25,0.6944781131016637,0.0,17.0,0.12142857142857143,11.0,0.9166666666666666
1041.0,316.0,3.930379746835443,109.0,0.0,2.0,0.006329113924050633,14.64,0.6059432735344991,0.0,22.0,0.06962025316455696,22.0,5.5
1042.0,329.0,4.650455927051672,148.0,6.0,7.0,0.02127659574468085,61.77,0.5406120767711741,0.0,32.0,0.0972644376899696,21.0,1.1666666666666667
1043.0,544.0,4.466911764705882,226.0,6.0,5.0,0.009191176470588236,68.5,0.6081060864656718,0.0,62.0,0.11397058823529412,33.0,1.1379310344827587
1044.0,255.0,4.3882352941176475,127.0,2.0,3.0,0.011764705882352941,84.68,0.644578503241298,0.0,34.0,0.13333333333333333,13.0,0.5909090909090909
1045.0,338.0,4.455621301775148,188.0,4.0,8.0,0.023668639053254437,75.71,0.767949597407185,0.0,49.0,0.14497041420118342,14.0,0.5
1046.0,324.0,4.4907407407407405,155.0,4.0,7.0,0.021604938271604937,77.13,0.6431698080444426,0.0,48.0,0.14814814814814814,21.0,0.6774193548387096
1047.0,441.0,4.984126984126984,231.0,12.0,5.0,0.011337868480725623,65.93,0.6884100373337513,1.0,51.0,0.11564625850340136,24.0,0.7272727272727273
1048.0,497.0,4.509054325955734,217.0,13.0,1.0,0.002012072434607646,76.32,0.6406036646428199,0.0,52.0,0.10462776659959759,30.0,0.6976744186046512
1049.0,551.0,4.402903811252268,223.0,4.0,7.0,0.012704174228675136,65.25,0.5623367533774144,0.0,56.0,0.10163339382940109,35.0,1.4
1050.0,523.0,4.751434034416826,272.0,7.0,13.0,0.0248565965583174,61.67,0.6402844885886407,0.0,65.0,0.124282982791587,33.0,1.064516129032258
1051.0,292.0,4.222602739726027,115.0,6.0,3.0,0.010273972602739725,73.31,0.6425590798881067,0.0,19.0,0.06506849315068493,32.0,2.4615384615384617
1052.0,392.0,4.494897959183674,157.0,6.0,1.0,0.002551020408163265,70.84,0.7535671041175087,0.0,36.0,0.09183673469387756,30.0,1.3043478260869565
1053.0,390.0,4.456410256410257,162.0,7.0,7.0,0.017948717948717947,73.98,0.5295858420246067,0.0,52.0,0.13333333333333333,18.0,0.6666666666666666
1054.0,244.0,4.463114754098361,155.0,4.0,8.0,0.03278688524590164,77.03,0.6912487454226697,0.0,34.0,0.13934426229508196,13.0,0.5909090909090909
1055.0,354.0,4.011299435028248,181.0,1.0,1.0,0.002824858757062147,87.35,0.687855220526262,0.0,30.0,0.0847457627118644,32.0,1.5238095238095237
